ID,net_econ_value,biodiversity,net_ghg_co2e,carbon,cropland_value,forestry_value,grazing_value,grazing_methane,production_value,transition_cost,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn
2840.0,1.4073282459413369e9,1.850324623276e6,1.1593926698841906e9,3.42316997406197e8,1.1086658633252559e9,2.80361489975893e8,1.2296186823637901e8,4.788482696926577e9,1.511989221537528e9,1.0466097559619099e8,5012.022987,1.5696567116385002e7,9.872391210593e6,6.743794578141e6
2841.0,1.2543580382932339e9,1.918012814505e6,1.298605614356881e9,3.75892974866903e8,8.893751850736461e8,3.2289008196731097e8,1.0227209403117199e8,3.9834313410881596e9,1.314537361072129e9,6.0179322778895006e7,5003.173365,1.5389518476665001e7,9.621380395087e6,6.522165944959e6
2842.0,1.443547372460784e9,1.857254699752e6,1.0622251515457569e9,3.17100253747437e8,1.205401169851396e9,2.47265400580438e8,1.2910462841736701e8,5.023788943075603e9,1.581771198849201e9,1.38223826388417e8,5015.323061,1.5791624955796003e7,9.967236645275e6,6.839304885994e6
2843.0,1.450788526711243e9,1.842938930597e6,1.0679789079525479e9,3.1986097487973297e8,1.2050836573152099e9,2.4765726836304295e8,1.34676377938254e8,5.242233330323651e9,1.587417303616507e9,1.36628776905264e8,5015.263453000001,1.5806454145581003e7,9.975124897077002e6,6.843224552975999e6
2844.0,1.4389888098388271e9,1.8471327914730003e6,1.100428882843121e9,3.27661973276609e8,1.1740181350785391e9,2.5925207604052296e8,1.2971548815622301e8,5.049917625222256e9,1.562985699275285e9,1.23996889436458e8,5014.195879000001,1.5766588354341004e7,9.938484853801e6,6.808101730781001e6
2845.0,9.46776185310921e8,1.9361806907080002e6,1.5411300531016963e9,4.42190279331561e8,5.17795287759707e8,3.63121692147008e8,1.02943680653373e8,4.0117152223680325e9,9.838606605600879e8,3.7084475249166995e7,4984.576916,1.5128510066837002e7,9.336510202752e6,6.2242219397020005e6
2846.0,-9.361799688751106e9,2.298389033345e6,3.6208143338401146e9,9.893799541011059e8,3.1275742989914004e7,3.8900541116476e7,8.716378777441e6,3.45608226530353e8,7.8892662883831e7,9.440692351634935e9,4945.007134,1.4850152988904e7,8.968802577229999e6,5.8107844544629995e6
2847.0,1.165376172224032e9,1.93850303117e6,1.348585064043318e9,3.88049404854429e8,7.995166009647901e8,3.3397569195294803e8,9.5351979855644e7,3.713137687812745e9,1.228844272773382e9,6.346810054935e7,4997.196043999999,1.5283324942135e7,9.531296823555e6,6.440694777307e6
2848.0,1.4461825511232681e9,1.8457002337210001e6,1.0813998190155132e9,3.23001087769566e8,1.192697723796011e9,2.52546048871025e8,1.32214149926164e8,5.146875140311441e9,1.5774579225932e9,1.31275371469932e8,5014.574920000001,1.5786766436683001e7,9.957908980434e6,6.827266586716e6
2849.0,-5.668613680222134e9,2.271565511684e6,2.935341532321809e9,8.01511049259774e8,7.1025233862467e7,1.2692107541103399e8,4.555965367981e6,1.7661574820146698e8,2.0250227464148203e8,5.871115954863615e9,4946.435507,1.4823808491395e7,8.962407249625001e6,5.814919252465e6
2850.0,1.427559318083123e9,1.869838938685e6,1.0850704058640966e9,3.21461400895118e8,1.180670674544908e9,2.5772881704021198e8,1.20298861892599e8,4.681069870900133e9,1.5586983534777188e9,1.3113903539459601e8,5014.497924,1.5747456184602002e7,9.932556510947e6,6.809623509500001e6
2851.0,1.379309085532678e9,1.891875919644e6,1.159595316949307e9,3.39525081656509e8,1.0847198511137679e9,2.8527266967505497e8,1.09607795740189e8,4.2664991228946342e9,1.4796003165290117e9,1.0029123099633402e8,5011.694459,1.5619040886673003e7,9.820244072119e6,6.70542216672e6
2852.0,1.0212813065666499e9,1.933166687742e6,1.491839014143368e9,4.2853660810074997e8,6.05139553847262e8,3.53406137254395e8,1.01967235585044e8,3.973094111302427e9,1.060512926686701e9,3.9231620120051004e7,4987.947751,1.5183375462536002e7,9.400486984638e6,6.2930605824110005e6
2853.0,1.363426342563256e9,1.8914146523830001e6,1.1976134219277554e9,3.49803405088468e8,1.043157470412406e9,2.98242335620089e8,1.09155490014127e8,4.249953169831363e9,1.4505552960466218e9,8.7128953483366e7,5009.108531,1.5571582143280001e7,9.775646127536e6,6.662302390797e6
2854.0,1.455955736395924e9,1.8237262178230002e6,1.0592777529704955e9,3.1830039335834104e8,1.21451392754754e9,2.4258724230388898e8,1.38484427425649e8,5.391184467171077e9,1.5955855972770782e9,1.39629860881154e8,5015.125033,1.5848057821743002e7,1.0003310227877e7,6.864316860194001e6
2855.0,-1.99283948490043e8,2.0443386492219998e6,1.9066008250313609e9,5.32855424560444e8,1.80742769992017e8,3.6017987841490996e8,6.0704996288633e7,2.360119917846681e9,6.0162764469556e8,8.009115931856031e8,4959.69175,1.4876592088583e7,9.039999010653999e6,5.904810572051e6
2856.0,1.3593794082758312e9,1.8903250833240002e6,1.2064996860062013e9,3.52422892861653e8,1.034723132129401e9,2.9944842078444e8,1.1006971789757101e8,4.28587939099298e9,1.4442412708114119e9,8.4861862535581e7,5008.790948999999,1.5566563631328002e7,9.769045568093e6,6.654837295150001e6
2857.0,1.417917521301937e9,1.85964388125e6,1.138222603421535e9,3.36637123285172e8,1.130203427154296e9,2.7397327645830405e8,1.23426362959569e8,4.805675764538118e9,1.527603066572169e9,1.09685545270232e8,5012.761214,1.5699749577701002e7,9.884104641848e6,6.760222148063e6
2858.0,1.457798907651633e9,1.8308326556570001e6,1.0509789855557659e9,3.1622223515227795e8,1.219727114062859e9,2.40169230825963e8,1.39378560449476e8,5.425127166796005e9,1.5992749053382978e9,1.41475997686665e8,5015.22776,1.5843986613925003e7,1.0003034820746e7,6.8661610165490005e6
2859.0,1.441307908613984e9,1.840453274871e6,1.0977428225051684e9,3.2718364775243205e8,1.1774472760831761e9,2.57595442407845e8,1.3091385841882502e8,5.096527629354099e9,1.5659565769098458e9,1.24648668295862e8,5014.246339,1.5781312954934001e7,9.948821357498001e6,6.816072434382e6
2860.0,1.385136935440114e9,1.873746471254e6,1.184329529742056e9,3.47902652767703e8,1.0727034485293169e9,2.89931363341038e8,1.17251026389739e8,4.565676520309416e9,1.4798858382600937e9,9.474890281998e7,5010.4561650000005,1.5626314767818002e7,9.818203929396e6,6.698192110793e6
2861.0,7.045192182339721e8,1.96934150789e6,1.6483759524332867e9,4.6944607626303303e8,3.17865940487073e8,3.7987172422238994e8,9.359322830177301e7,3.64631635989172e9,7.913308930112361e8,8.6811674777264e7,4971.339265,1.4971869713693e7,9.165964138558999e6,6.0465258291460015e6
2862.0,1.4744889626246989e9,1.8117608341650001e6,9.309842754223114e8,2.89246811971333e8,1.265178148731153e9,2.0499334120884e8,1.6659705795624602e8,6.479368423628813e9,1.6367685478962388e9,1.6227958527154e8,5018.905223000001,1.5915915660992002e7,1.0075118626697e7,6.938482539749001e6
2863.0,1.470449706003224e9,1.818425815417e6,9.836231291903671e8,3.0083626723512995e8,1.254236313290214e9,2.18958909456866e8,1.5348989069141e8,5.972159200255479e9,1.62668511343849e9,1.5623540743526602e8,5018.385793,1.5898122924827002e7,1.005445902968e7,6.916271556338001e6
2864.0,1.353235971105618e9,1.896351542452e6,1.204426064341588e9,3.51260932483099e8,1.029743915200839e9,3.00606909333222e8,1.0726956787267001e8,4.1765344048220863e9,1.4376203924067307e9,8.438442130111301e7,5008.527292000001,1.5550449947354e7,9.759229596909001e6,6.648409092758e6
2865.0,1.467706538081002e9,1.827286892041e6,9.90294116225908e8,3.02022573057704e8,1.249358958711681e9,2.2254417771939597e8,1.50504817346755e8,5.85609924928367e9,1.622407953777832e9,1.5470141569683003e8,5017.541897,1.5880709341095002e7,1.0041501575988e7,6.905765058092e6
2866.0,1.460523829469308e9,1.8218059380300003e6,1.042692182848761e9,3.1446617924248e8,1.226332094101558e9,2.3628737241980797e8,1.41756321009364e8,5.517523718683285e9,1.60437578753073e9,1.43851958061422e8,5015.987277000001,1.5866647872119002e7,1.0019902384052001e7,6.879937728208001e6
2867.0,1.341513807812549e9,1.9077578092570002e6,1.1783707081141126e9,3.43348404982999e8,1.0364119097003739e9,2.94692197061562e8,1.03512041430003e8,4.028672174510849e9,1.4346161481919389e9,9.310234037939e7,5009.722428,1.5539525979993e7,9.761321531228e6,6.657646312815e6
2868.0,1.402150408156722e9,1.88223002342e6,1.1313756336320074e9,3.3262084590860903e8,1.124315016770847e9,2.75407776536878e8,1.1336292126373999e8,4.41170673497794e9,1.513085714571465e9,1.10935306414743e8,5012.891657,1.5672459621899003e7,9.866693439181e6,6.748278252463001e6
2869.0,1.457278598923266e9,1.8390640326720001e6,1.0439622255058641e9,3.1423318150030804e8,1.222653762208232e9,2.3905644883811998e8,1.3903904471686798e8,5.4113053330966015e9,1.6007492557632203e9,1.4347065683995402e8,5015.433791,1.5832802034686003e7,9.998296620594e6,6.864905591149e6
2870.0,1.416190451095797e9,1.87131231416e6,1.1268601131533108e9,3.32580310228594e8,1.141336274148947e9,2.70565948572172e8,1.18962514546975e8,4.630051217576691e9,1.530864737268094e9,1.14674286172297e8,5013.176588,1.5702620076026e7,9.889815199208e6,6.767649957131e6
2871.0,3.62455771948391e8,2.012519681891e6,1.7275486335812683e9,4.8659363274511397e8,2.8222969738752604e8,3.6195866750333697e8,7.2874957474857e7,2.831400990874147e9,7.1706332236572e8,3.54607550417329e8,4966.124545,1.4954549155941002e7,9.128960771694e6,5.999201481874e6
2872.0,1.434530309741206e9,1.848552655911e6,1.1104023588427722e9,3.3005802007301307e8,1.164522124332382e9,2.62755752700383e8,1.2819016359106901e8,4.990519071247105e9,1.555468040623834e9,1.20937730882628e8,5014.181715,1.5752649887365002e7,9.928013744909e6,6.799397002162e6
2873.0,1.403442383860361e9,1.85235880724e6,1.165025638540694e9,3.4377066130275404e8,1.098684360477965e9,2.83138782820808e8,1.22569657058658e8,4.77333931180353e9,1.504392800357431e9,1.0095041649707e8,5011.7188240000005,1.5686340934140002e7,9.862121822751999e6,6.733551449872001e6
2874.0,1.345799311856339e9,1.90359569777e6,1.194230412441612e9,3.47965059331687e8,1.0278697006586279e9,2.99319026629667e8,1.04847725662615e8,4.0820735887286777e9,1.4320364529509099e9,8.623714109457101e7,5009.349364000001,1.5538860870903999e7,9.754767110683e6,6.647868845268e6
2875.0,1.3935384279921129e9,1.8870887009160002e6,1.1360619680913448e9,3.3355759945320904e8,1.113297031788743e9,2.7714971677213e8,1.11749599940038e8,4.349128161854404e9,1.5021963485009108e9,1.08657920508798e8,5012.792018,1.5653290067156002e7,9.851953197670002e6,6.735919883116001e6
2876.0,1.448759829134528e9,1.842987517038e6,1.0754681077270498e9,3.21661174577367e8,1.199057187368838e9,2.50178604602852e8,1.33531062087726e8,5.197809952831462e9,1.5827668540594158e9,1.3400702492488798e8,5015.040553000001,1.5798894493694004e7,9.967484057323e6,6.835509181945999e6
2877.0,1.085165602189182e9,1.940739124919e6,1.4277361546934009e9,4.10007510933634e8,6.90568222922614e8,3.46208920417118e8,9.7080743201936e7,3.781235936496179e9,1.133857886541668e9,4.8692284352486e7,4991.687733,1.5201976160279002e7,9.445345124002e6,6.352174057873e6
2878.0,1.197951876891145e9,1.9249317591370004e6,1.3481342745336785e9,3.89124444170916e8,8.174809988244851e8,3.32046387973658e8,1.00962910514197e8,3.9327677046506634e9,1.25049029731234e9,5.2538420421195e7,5000.850857,1.5319205178736001e7,9.557607316978998e6,6.46182066487e6
2879.0,1.199265280434159e9,1.887191797082e6,1.3672650890672996e9,3.96982555999664e8,8.11335887452373e8,3.27692912658561e8,1.13351431032183e8,4.416880813240088e9,1.2523802311431172e9,5.3114950708958e7,5000.832323,1.538108358351e7,9.59014296202e6,6.478486528552e6
2880.0,1.44306695403721e9,1.8435231295680003e6,1.0920541426651306e9,3.2565485224165905e8,1.183347433142992e9,2.5580548942863e8,1.3102777191425e8,5.100682444380953e9,1.570180694485872e9,1.2711374044866201e8,5014.275173,1.5780941192728e7,9.950959281204e6,6.819570819950001e6
2881.0,1.401883919953151e9,1.8842183581870003e6,1.117121251614678e9,3.2880203957533e8,1.132634973513325e9,2.71000269740131e8,1.13705875562678e8,4.424311341409933e9,1.5173411188161337e9,1.1545719886298299e8,5013.476712000001,1.5681289618787002e7,9.874299916726e6,6.755390160011001e6
2882.0,4.307914062360781e8,1.9813344501979998e6,1.746196967196001e9,4.95969569202871e8,2.10330209427733e8,3.84217708070085e8,9.2849338553471e7,3.617905994059623e9,6.873972560512891e8,2.56605849815211e8,4963.45938,1.4901643668175e7,9.075086042612001e6,5.94468674663e6
2883.0,1.452633759436989e9,1.8468934620260003e6,1.04970550051039e9,3.14926539002716e8,1.216671842638411e9,2.42923795217382e8,1.34927657962809e8,5.251257124978434e9,1.594523295818602e9,1.4188953638161302e8,5015.281964000001,1.5814197053854004e7,9.985504521706e6,6.855212783865e6
2884.0,1.415053311734352e9,1.856326566486e6,1.1453907867648182e9,3.38634302694853e8,1.122761107442275e9,2.76485955799865e8,1.23613725957818e8,4.813416155815461e9,1.5228607891999578e9,1.07807477465606e8,5012.347306000001,1.5699873250652e7,9.880062020325001e6,6.753904829517001e6
2885.0,1.413495150975564e9,1.8603356763250001e6,1.146159619472021e9,3.38657700192153e8,1.121456198585495e9,2.76857142600647e8,1.22741905222008e8,4.779264061626986e9,1.52105524640815e9,1.07560095432586e8,5012.3486570000005,1.5693140339312002e7,9.875914555118002e6,6.751107914631e6
2886.0,-7.46125553701388e9,2.2976239421220003e6,3.3045244458802137e9,9.01674716823339e8,3.8014179714421995e7,8.549370115854499e7,2.040810381821e6,8.080912360144699e7,1.25548691254788e8,7.586804228268668e9,4944.788972,1.4848400513934001e7,8.968309941974e6,5.811064215636e6
2887.0,1.395226151435452e9,1.887760712039e6,1.11970462415411e9,3.2918314759516203e8,1.125382731870214e9,2.7223354855794096e8,1.12174338474529e8,4.36501251807419e9,1.509790618902684e9,1.14564467467232e8,5013.338133,1.5668276337650001e7,9.865188688808e6,6.748375444630001e6
2888.0,1.3316491337876968e9,1.9034488561860002e6,1.2239045873701005e9,3.56211534458566e8,9.979256755429989e8,3.05605486348203e8,1.05553115275615e8,4.110218615565405e9,1.409084277166817e9,7.743514337911999e7,5008.386238,1.5508630651734e7,9.725625371035e6,6.619091232649e6
2889.0,-1.0020196714050646e10,2.33294888234e6,3.6848413766600842e9,1.0049567390891141e9,0.0,0.0,0.0,0.0,0.0,1.0020196714050646e10,4943.973846,1.4821282515814003e7,8.949743038794e6,5.797119460623e6
2890.0,1.44213508051737e9,1.8548210141270002e6,1.0806727561049795e9,3.2204524000551605e8,1.1920644126861012e9,2.5345950081240797e8,1.2866815152990001e8,5.007989529095621e9,1.574192065028409e9,1.3205698451103899e8,5014.85017,1.5774797943514002e7,9.951438381026002e6,6.823825616373001e6
2891.0,1.475333447482435e9,1.8077632192640002e6,9.290168367907214e8,2.8890747919061804e8,1.2661133059034562e9,2.04155774179196e8,1.67517801876097e8,6.515529345410558e9,1.637786881958749e9,1.62453434476314e8,5018.913457000001,1.592155788614e7,1.0078984419971e7,6.941391611245999e6
2892.0,1.360552650739497e9,1.8685926242189999e6,1.2185319084369686e9,3.5736070506927097e8,1.0275364590369871e9,2.98961002432211e8,1.17822607693609e8,4.589533840851255e9,1.444320069162807e9,8.376741842331001e7,5009.469214000001,1.5587284693502001e7,9.780957578297e6,6.661497889676999e6
2893.0,1.025517331297085e9,1.9325972753380002e6,1.4891094671052866e9,4.27825532475508e8,6.101877632850069e8,3.52790958609619e8,1.0212304687553799e8,3.979207598578794e9,1.065101768770164e9,3.9584437473078996e7,4988.3077840000005,1.5186341322327003e7,9.404508825834e6,6.297651030468e6
2894.0,1.393692403274694e9,1.8835123620739998e6,1.1534129991646726e9,3.38397086663279e8,1.101972595388243e9,2.8276748861887e8,1.1223633779000701e8,4.368815930034182e9,1.4969764217971199e9,1.0328401852242601e8,5011.684744,1.5645519893019002e7,9.840860745514002e6,6.723003802185e6
2895.0,1.358371500286004e9,1.8865235743190001e6,1.212734359679545e9,3.5449647252181304e8,1.030826959440497e9,2.99687752154773e8,1.1182911114239301e8,4.354301978355127e9,1.4423438227376628e9,8.3972322451659e7,5009.12763,1.5567088117747001e7,9.768398764528e6,6.653430948763001e6
2896.0,1.426974294283607e9,1.8633595080600001e6,1.1133246008070073e9,3.29792782359902e8,1.158728804070669e9,2.6514498682984e8,1.2321996127225399e8,4.795780058964986e9,1.5470937521727629e9,1.20119457889156e8,5013.589619,1.5727637854837e7,9.910815404714001e6,6.786498669041e6
2897.0,1.401609503138754e9,1.8594743513180004e6,1.166374498577445e9,3.43903882945913e8,1.0959755497926772e9,2.84187957257044e8,1.21464769066053e8,4.730320277878457e9,1.5016282761157742e9,1.0001877297702e8,5011.678084000001,1.5670367779195001e7,9.851666651367001e6,6.726046254238e6
2898.0,1.44474312664331e9,1.85623342592e6,1.0594161669633946e9,3.16506041931031e8,1.2079052875101461e9,2.4606502523412502e8,1.29912952725506e8,5.055299339185953e9,1.583883265469777e9,1.3914013882646698e8,5015.420576,1.5796047392798001e7,9.971088883321e6,6.842840097771e6
2899.0,1.392447352059172e9,1.873942906329e6,1.1727824632248597e9,3.44682820423102e8,1.0865557833844938e9,2.86963773432914e8,1.1693653931686501e8,4.552727249659035e9,1.490456096134273e9,9.8008744075101e7,5011.255264,1.5640989769283004e7,9.831031636134e6,6.710089177201e6
2900.0,7.23030754244192e8,1.972225334226e6,1.6352324629817755e9,4.65075820428001e8,3.43850576750802e8,3.77031985176612e8,8.9912739353261e7,3.502277262711405e9,8.107953012806749e8,8.7764547036483e7,4973.361868,1.4990255939432e7,9.184433639937e6,6.065163033145001e6
2901.0,1.1691107554682298e9,1.909447939023e6,1.3888698944177008e9,4.0171367895083296e8,7.79073666516485e8,3.3276221087440497e8,1.07921289339335e8,4.204013086767677e9,1.219757166730225e9,5.0646411261995e7,4997.4812489999995,1.5328140190253e7,9.547734155101001e6,6.441780348272e6
2902.0,1.398826532816689e9,1.8812683066230002e6,1.1468666103596616e9,3.36875893100655e8,1.111190137835741e9,2.80250945412191e8,1.13484555190944e8,4.417249883803658e9,1.504925638438876e9,1.0609910562218702e8,5012.334643000001,1.5657934825252002e7,9.851957603642e6,6.733433833357001e6
2903.0,1.340785950751921e9,1.894271553312e6,1.2284327156013632e9,3.58195643609926e8,1.004056914623752e9,3.0529884666968703e8,1.0907330840467499e8,4.2475655484182677e9,1.418429069698114e9,7.764311894619301e7,5008.011077,1.5525738665416002e7,9.737243018835e6,6.627437653769e6
2904.0,1.467536964065174e9,1.8288298345150002e6,9.820420073153288e8,2.99974889723045e8,1.251802730050368e9,2.20804641280712e8,1.51471929094619e8,5.893296083458474e9,1.6240793004256988e9,1.56542336360525e8,5017.572438000001,1.5878584925634e7,1.0042306964091001e7,6.908109826045e6
2905.0,1.3426509589746141e9,1.877073679992e6,1.2371061752329783e9,3.61976086580189e8,1.0000658503919371e9,3.04242302814577e8,1.15701132370028e8,4.506973778052397e9,1.420009285576542e9,7.7358326601928e7,5008.553771999999,1.5545002232118001e7,9.748378971112e6,6.63403857739e6
2906.0,8.8770608537518e8,1.941896974651e6,1.5733705160098653e9,4.50856393131555e8,4.51559546511518e8,3.7022466906021696e8,1.02346661531158e8,3.988479606958467e9,9.24130877102893e8,3.6424791727713e7,4981.329135,1.5082634994607e7,9.285122979329e6,6.170105754137e6
2907.0,1.426934142418014e9,1.868395575334e6,1.0995516922548773e9,3.25576777675978e8,1.168815937435539e9,2.6154272696375197e8,1.2107241025865701e8,4.711491294518763e9,1.551431074657948e9,1.24496932239934e8,5013.945345,1.5737421033966003e7,9.920445694373e6,6.796280197841001e6
2908.0,1.373318194204657e9,1.88651319619e6,1.1895663843698196e9,3.48070186675526e8,1.0576204972341839e9,2.94692296184406e8,1.11330694248802e8,4.334548338688783e9,1.463643487667392e9,9.0325293462735e7,5010.067328,1.5594086484567001e7,9.793303328486e6,6.6773809978060005e6
2909.0,-2.135736259319247e9,2.131856264923e6,2.3787776076580114e9,6.54161826797608e8,1.1771057410214801e8,3.16610562210479e8,2.5383330611102e7,9.907878633275601e8,4.59704466923729e8,2.595440726242976e9,4954.701385,1.4866582256824e7,9.003949536762e6,5.855737493229e6
2910.0,1.354681991425136e9,1.8900510083150002e6,1.2141195205709257e9,3.54599265490556e8,1.025023134243078e9,3.01249671144307e8,1.1052729600604099e8,4.303889311388974e9,1.436800101393426e9,8.211810996829e7,5008.463065999999,1.5553248251140002e7,9.758176377159e6,6.645207418738e6
2911.0,1.4497387907894611e9,1.8469934134850001e6,1.0655315112620872e9,3.1894725458370805e8,1.2061296797244549e9,2.47240242476241e8,1.3351886714710501e8,5.197087777242107e9,1.586888789347801e9,1.3714999855834e8,5015.259774,1.5801113405393004e7,9.972510739236e6,6.842159913217e6
2912.0,1.4762629768486931e9,1.8040602408460001e6,9.139516861740327e8,2.8557997687103105e8,1.267484407227062e9,2.0081420857960302e8,1.7119878418408298e8,6.658744784320715e9,1.639497399990748e9,1.63234423142055e8,5018.818800999999,1.5924593976937003e7,1.0082283598204002e7,6.944784267942e6
2913.0,1.360211468155432e9,1.8870984973149998e6,1.2095632752312357e9,3.53561984507496e8,1.034547644786871e9,2.99225715859897e8,1.11502656776149e8,4.341533398145808e9,1.445276017422917e9,8.506454926748501e7,5009.168823,1.5568527788022e7,9.770553012882002e6,6.656076139196e6
2914.0,1.4778368167206402e9,1.793201129005e6,8.838685826760006e8,2.7888850486576104e8,1.271417765544007e9,1.9276968632812697e8,1.78346082093618e8,6.936130091589489e9,1.6425335339657521e9,1.64696717245112e8,5019.135534000001,1.5941338158666002e7,1.0095826262442002e7,6.956604014135e6
2915.0,1.420526977096257e9,1.8696931341320002e6,1.1182221354445086e9,3.30509322162006e8,1.1504701266508741e9,2.6768637243682998e8,1.20305585871982e8,4.682268957475674e9,1.5384620849596858e9,1.1793510786342901e8,5013.201152,1.5714561114016004e7,9.899091269291e6,6.775531399581e6
2916.0,1.4562681530337162e9,1.8384618226190002e6,1.0504066174662437e9,3.1576814723453e8,1.2187907424963942e9,2.41269967404894e8,1.3798138961279297e8,5.3704961196849785e9,1.598042099514081e9,1.41773946480365e8,5015.3646770000005,1.5828051837995002e7,9.994671716527e6,6.86188372656e6
2917.0,1.461998081372718e9,1.834302915041e6,1.0237876194463367e9,3.0962671950019896e8,1.236397319780802e9,2.31656831322283e8,1.4327040795972002e8,5.575517602719647e9,1.611324559062805e9,1.4932647769008702e8,5017.276299000001,1.5856103520870002e7,1.0018618039101e7,6.883671404965e6
2918.0,-8.1063130550681e8,2.0542578421299998e6,2.0819361692733147e9,5.80075688825055e8,1.50909433460757e8,3.59493324228497e8,5.786764396939699e7,2.2504011542610188e9,5.682704016586511e8,1.3789017071654608e9,4957.878141000001,1.4877034548756e7,9.028122466937002e6,5.88674284553e6
2919.0,1.464910292230119e9,1.828008862979e6,1.0157253585201623e9,3.07977197841596e8,1.240936360991311e9,2.2868598718938798e8,1.45862218172398e8,5.676218344951148e9,1.615484566353097e9,1.50574274122978e8,5017.377488,1.5871727490861002e7,1.0030835199038e7,6.89405551729e6
2920.0,4.049535489633961e8,1.97936212924e6,1.75453436821926e9,4.984547797772709e8,2.1087994479016098e8,3.8405863919017303e8,9.3828546483728e7,3.6566578815366817e9,6.88767130464062e8,2.83813581500666e8,4963.412282,1.490273635262e7,9.076842179711e6,5.946798439185e6
2921.0,1.464801579069191e9,1.8298169039290003e6,1.0128056286036782e9,3.07260573042277e8,1.2418719081000462e9,2.2768996790457398e8,1.46234087596973e8,5.69082362756687e9,1.6157959636015928e9,1.50994384532402e8,5017.384556,1.5869810246894002e7,1.003006887906e7,6.893907068905001e6
2922.0,1.455959191129164e9,1.838917934279e6,1.0512375864618306e9,3.15948779286289e8,1.2180319515252042e9,2.41556407719852e8,1.37765137032655e8,5.362063546061443e9,1.5973534962777112e9,1.41394305148547e8,5015.221411,1.5826754404598001e7,9.992931093708001e6,6.859904455974e6
2923.0,1.419544315179733e9,1.869897740338e6,1.1206758649312663e9,3.31098033431721e8,1.148517647834467e9,2.68489237445073e8,1.19925442862255e8,4.667512882585537e9,1.536932328141795e9,1.1738801296206202e8,5013.192474,1.5711516951557003e7,9.896822576808002e6,6.77368985864e6
2924.0,-2.0286971144288611e9,2.149542183338e6,2.297752424693742e9,6.30981163659289e8,1.4591510595416903e8,2.97172639585863e8,2.0327649790107e7,7.92258769515901e8,4.6341539533013904e8,2.492112509759e9,4953.967036,1.4857316491432e7,9.002879135921e6,5.858656372885e6
2925.0,1.470312388424444e9,1.822453281497e6,9.726177601546292e8,2.98247855839254e8,1.2559690738916562e9,2.16568150374705e8,1.5545123345168498e8,6.047885562798439e9,1.627988457718046e9,1.57676069293602e8,5018.279037,1.5893143185255002e7,1.0052907865813002e7,6.916589874043001e6
2926.0,9.27142526164826e8,1.927193827287e6,1.5537340323223658e9,4.46118194778188e8,4.907823982532509e8,3.65806348482746e8,1.05242335507465e8,4.1016340932161617e9,9.618310822434621e8,3.4688556078636006e7,4982.887277,1.5130036910962e7,9.32585556747e6,6.207100097595001e6
2927.0,1.462404448169557e9,1.821139472707e6,1.0348201584598405e9,3.12625327008838e8,1.231625584368036e9,2.3390906621399498e8,1.43205579806208e8,5.573635361961607e9,1.608740230388239e9,1.46335782218682e8,5016.557262,1.5873558774199001e7,1.0027076943194e7,6.887266609492e6
2928.0,1.4552949809544759e9,1.839307000321e6,1.0538226168565142e9,3.16545061370702e8,1.2162412063149981e9,2.4254527575734898e8,1.3724808316056e8,5.342130408469646e9,1.5960345652329068e9,1.40739584278431e8,5015.2146809999995,1.5824331348805003e7,9.991049301172e6,6.858307607597001e6
2929.0,1.081890055139336e9,1.9236802573209999e6,1.4520479697087643e9,4.18224242289557e8,6.742948737505552e8,3.45979894781505e8,1.04516468357544e8,4.0720459343138957e9,1.124791236889604e9,4.2901181750268005e7,4990.627023,1.5239753009610001e7,9.458290002755001e6,6.351651585429e6
2930.0,1.469030886390603e9,1.82549408272e6,9.783979894011691e8,2.99366836119745e8,1.254265556036023e9,2.1870077126805598e8,1.53292091017577e8,5.964020485228127e9,1.626258418321656e9,1.57227531931053e8,5018.199107,1.5886183367154002e7,1.0047985216572002e7,6.912750701873999e6
2931.0,1.456078829511043e9,1.8372851637480003e6,1.0529100489164526e9,3.1641713166715e8,1.2173556229468331e9,2.41842903087544e8,1.3782079437130797e8,5.364305026488202e9,1.597019320405685e9,1.40940490894642e8,5015.221198,1.5829727717881002e7,9.994394920673e6,6.860541653674e6
2932.0,1.471743148157975e9,1.8199805295990002e6,9.532707745703118e8,2.93935876774307e8,1.260021537934609e9,2.1163085653344e8,1.6001528309125602e8,6.224705346774024e9,1.6316676775593047e9,1.5992452940133e8,5018.784302000001,1.5899222373724002e7,1.0060353267194e7,6.924747541205001e6
2933.0,1.044759255486526e9,1.9566285422260002e6,1.4032441002947042e9,4.0133848449383605e8,7.246184337621561e8,3.37271117773208e8,8.7756355657173e7,3.416517142468049e9,1.149645907192537e9,1.04886651706011e8,4991.7112369999995,1.5218762300204003e7,9.461141618249e6,6.3676628082139995e6
2934.0,1.342383740964126e9,1.9061879411600002e6,1.1882198278544774e9,3.46086679569827e8,1.02923514438452e9,2.98161785778576e8,1.03736829800294e8,4.038233195077744e9,1.4311337599633899e9,8.8750018999264e7,5009.439326000001,1.5534988676800001e7,9.754473638121001e6,6.649516779775e6
2935.0,1.348930078462009e9,1.8967758187310002e6,1.2111607777462678e9,3.5303779446365803e8,1.021656701726351e9,3.0257535486661404e8,1.0698422427526e8,4.16555676435724e9,1.4312162808682249e9,8.2286202406216e7,5008.165106,1.5541175421168001e7,9.751197799945999e6,6.641026032788e6
